url_baza,url_strony,n_strony,id_oferty,tytul_oferty,link_oferty,oferta_cena,oferta_waluta,oferta_miejscowosc,oferta_rocznik,oferta_przebieg,oferta_pojemnosc,oferta_paliwo
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6107767256,Audi A3 1.6 TDI DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-1-6tdi-2011r-sport-pakiet-alu-17-bixenon-ledy-raty-zamiana-ID6Flzh6.html,25500,PLN,Strobice (Opolskie),2011,295000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6108482578,Audi A3 1.6 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-gwarancja-przebiegu-serwis-ID6Fozmy.html,34900,PLN,Warszawa (Mazowieckie),2010,235000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6108130080,Audi A3 2.0 TDI Sportback DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-lanscar-2010-2-0tdi-cr-140km-sportnavichromled-alu17-ID6Fn5F6.html,31700,PLN,Nowy Sącz (Małopolskie),2010,254000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6108130701,Audi A3 1.9 TDI Sportback DPF S line Sportpaket (plus),https://www.otomoto.pl/oferta/audi-a3-bixeno-led-klimatronik-sportback-ID6Fn5P7.html,28700,PLN,Gniezno (Wielkopolskie),2009,140720,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6108483234,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-ID6Fozx8.html,7100,PLN,Białogard (Zachodniopomorskie),2007,310000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=36,36,6107765880,Audi A3 1.8 TFSI Sportback S line Sportpaket,https://www.otomoto.pl/oferta/audi-a3-2011-s-line-ID6FlyUU.html,29900,PLN,Wisznice (Lubelskie),2011,199999,1798,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108130628,Audi A3 1.9 TDI Ambiente,https://www.otomoto.pl/oferta/audi-a3-audi-a3-ii-8p-1-9tdi-105ps-klima-sportback-ID6Fn5NV.html,19900,PLN,Kalwaria Zebrzydowska (Małopolskie),2006,224000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108130280,Audi A3 2.0 FSI Ambiente Tiptr,https://www.otomoto.pl/oferta/audi-a3-8p-2-0-benzyna-150ps-klimatyzacja-parktronic-system-ID6Fn5Ik.html,14900,PLN,Karsin (Pomorskie),2003,142708,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6103834955,Audi A3 1.4 TFSI Ambition,https://www.otomoto.pl/oferta/audi-a3-unikatowe-audi-wersja-ambiente-ID6F54iT.html,29950,PLN,Brzesko (Małopolskie),2009,176845,1395,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6107757813,Audi A3 1.8 TFSI Ambiente S tronic,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-sline-ID6FlvON.html,29500,PLN,Charsznica (Małopolskie),2009,181000,1798,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108111114,Audi A3,https://www.otomoto.pl/oferta/audi-a3-2-0diesel-bezwypadek-nowyrozrzad-sline-xenon-led-serwisowane-ID6Fn0Jc.html,32000,PLN,Jastrzębie-Zdrój (Śląskie),2010,207000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6102282851,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-sportback-czujniki-parkowania-po-oplatach-ID6EYyvX.html,20900,PLN,Środa Śląska (Dolnośląskie),2006,302000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108127108,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-6-102km-mpi-bardzo-dobry-stan-potwierdzony-przebieg-ID6Fn4Ta.html,15900,PLN,Częstochowa (Śląskie),2003,206364,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108126813,Audi A3 1.8 TFSI Sportback Attraction,https://www.otomoto.pl/oferta/audi-a3-ID6Fn4Op.html,20999,PLN,Niechlów (Dolnośląskie),2009,178744,1798,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6102827229,Audi A3 1.8 TFSI Sportback S tronic S line Sportpaket,https://www.otomoto.pl/oferta/audi-a3-s-tronic-160km-zarejestrowany-ID6F0Q9f.html,28800,PLN,Chojnice (Pomorskie),2012,305000,1798,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6107760573,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-1-9tdi-klimatronic-4x-el-szyby-bezwypadkowy-sproawdzony-ID6Flxxj.html,19999,PLN,Częstochowa (Śląskie),2006,209000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106589912,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2-0-8p-s-line-sport-hatchback-200-km-opony-zimowe-ID6FgCZG.html,19000,PLN,Dębica (Podkarpackie),2007,285000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106541162,Audi A3 1.4 TFSI Attraction,https://www.otomoto.pl/oferta/audi-a3-audi-a-3-ID6Fgqjo.html,31900,PLN,Czerwionka-Leszczyny (Śląskie),2010,178712,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106498457,Audi A3 1.4 TFSI Ambiente,https://www.otomoto.pl/oferta/audi-a3-1-4-tfsi-125km-xenon-ID6FgfcB.html,15990,PLN,Gubin (Lubuskie),2009,152000,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108472150,Audi A3 2.0 FSI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-2006-rok-ID6FovEm.html,15000,PLN,Sąsieczno (Kujawsko-pomorskie),2006,264000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6105753629,Audi A3 2.0 TDI Sportback DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-2-0tdi-s-line-ID6Fd7rf.html,28999,PLN,Rzeszów (Podkarpackie),2008,215000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6107176182,Audi A3,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-170km-s-line-dsg-bixenon-tempomat-klima-skory-bose-ID6Fj5wE.html,38900,PLN,Olkusz (Małopolskie),2009,205050,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106390818,Audi A3 2.0 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-140-km-klima-grzane-fotele-elektryka-ks-serwisowa-ID6FfNcu.html,9700,PLN,Kłodzko (Dolnośląskie),2004,309026,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108461742,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-bardzo-maly-przebieg-ID6FotVu.html,24500,PLN,Szczecin (Zachodniopomorskie),2007,116615,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106578473,Audi A3,https://www.otomoto.pl/oferta/audi-a3-a3-8p-lift2012r1-6tdiskora-ID6FgA1b.html,33700,PLN,Końskie (Świętokrzyskie),2012,244000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6107751929,Audi A3 2.0 TDI DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-auto-po-oplatach-ID6FlwhT.html,18900,PLN,Gniezno (Wielkopolskie),2006,222000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108119106,Audi A3 1.6 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-s-line-kamera-cofania-xenon-ID6Fn2O6.html,28900,PLN,Chełm Śląski (Śląskie),2010,230000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108118075,Audi A3 1.6 Ambition,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-klimatronik-elektryka-po-kolizji-drogowej-ID6Fn2xt.html,9250,PLN,Łukówiec (Mazowieckie),2008,257000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108117913,Audi A3 2.0 TFSI Sportback S line Sportpaket,https://www.otomoto.pl/oferta/audi-a3-audi-a3-sportback-200hp-apple-carplay-do-negocjacji-ID6Fn2uR.html,24900,PLN,Gdańsk (Pomorskie),2008,254471,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108466162,Audi A3,https://www.otomoto.pl/oferta/audi-a3-s-line-bogate-wyposazenie-super-stan-ID6Fow5M.html,29000,PLN,Międzychód (Wielkopolskie),2012,155060,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6105739423,Audi A3 2.0 TDI Sportback DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-audi-a3-sportback-2-0-tdi-klima-alu-1-wlasciciel-zarejestrowny-pl-ID6Fd3K7.html,35100,PLN,Drobin (Mazowieckie),2012,147000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108465995,Audi A3 1.2 TFSI Limited Edition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-ID6Fow35.html,30500,PLN,Augustów (Podlaskie),2010,127000,1197,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6105832803,Audi A3 2.0 TDI DPF Quattro Ambition,https://www.otomoto.pl/oferta/audi-a3-abt-quattro-bixenon-170km-sportback-pdc-ID6Fds2f.html,28800,PLN,Nowa Sól (Lubuskie),2009,190000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6089152112,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2-0-tfsi-200km-2009-s-line-ID6E5sCQ.html,35900,PLN,Alwernia (Małopolskie),2009,131010,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6106764789,Audi A3 1.4 TFSI Ambiente,https://www.otomoto.pl/oferta/audi-a3-lift-zadbany-benzyna-oszczedny-ID6Fhmuh.html,25300,PLN,Kraków (Małopolskie),2009,185000,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6105197789,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-a3-8p-s-line-12-2008-2-0-zadbana-duzo-zainwestowan-warto-ID6FaMQ5.html,26800,PLN,Stary Sącz (Małopolskie),2008,226000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6101761250,Audi A3 1.4 TFSI Attraction,https://www.otomoto.pl/oferta/audi-a3-1-4tsi-125ps-climatronic-xenon-led-ID6EVmQ2.html,19900,PLN,Mrągowo (Warmińsko-mazurskie),2009,182455,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=37,37,6108462755,Audi A3,https://www.otomoto.pl/oferta/audi-a3-polift-pierwszy-wlascieciel-w-pl-podgrzewane-siedzenia-zadbane-ID6FoucP.html,24900,PLN,Topola-Osiedle (Wielkopolskie),2008,342089,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6106513972,Audi A3 1.8T FSI Ambition,https://www.otomoto.pl/oferta/audi-a3-bezwypadkowa-orginalny-niski-przebieg-ID6FgjeQ.html,32500,PLN,Rabka-Zdrój (Małopolskie),2009,125000,1798,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6107076711,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-hatchback-ID6FiFDh.html,15500,PLN,Drezdenko (Lubuskie),2005,220178,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6108109038,Audi A3 2.0 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2011r-drugi-wlasciciel-ID6Fn0bI.html,31000,PLN,Zakrzów (Opolskie),2011,295000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6107720367,Audi A3,https://www.otomoto.pl/oferta/audi-a3-zadbana-ID6Fln4P.html,26900,PLN,Trzebnica (Dolnośląskie),2011,172000,1197,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6107719914,Audi A3 2.0 TDI Ambition DSG,https://www.otomoto.pl/oferta/audi-a3-super-stan-automat-lopatki-ID6FlmXv.html,8900,PLN,Rogów Opolski (Opolskie),2003,290000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6107717096,Audi A3 1.6 Sportback Attraction,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-102km-alu-serwis-polecam-ID6Flme4.html,32900,PLN,Ostrów Mazowiecka (Mazowieckie),2010,202000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6106922195,Audi A3 2.0T FSI Quattro Ambiente,https://www.otomoto.pl/oferta/audi-a3-2-0t-200km-quattro-panorama-skora-bixenon-grzane-fotele-klimatronic-ID6Fi1r5.html,24700,PLN,Radom (Mazowieckie),2005,200000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6108108217,Audi A3 1.6 Ambition Tiptr,https://www.otomoto.pl/oferta/audi-a3-garazowany-stan-techniczny-bardzo-dobry-ID6FmZYt.html,19900,PLN,Ostrowiec Świętokrzyski (Świętokrzyskie),2004,182021,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6108462013,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-2-0-sportback-ID6Fou0R.html,14500,PLN,Góra (Dolnośląskie),2006,288000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=38,38,6108461919,Audi A3 2.0 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-a3-8p-lift-2009-2-0-tdi-140-km-i-wlasciciel-ID6FotZl.html,24500,PLN,Susiec (Lubelskie),2009,262600,1968,Diesel
